"ad_url","ad_city","ad_neighborhood","ad_type","ad_description","ad_hash","ad_price","ad_currency","ad_kvm","ad_price_per_kvm","ad_street","updated_ts","locations"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169926967990884,град София,Център,"3-СТАЕН","Апартамент с ДВЕ спални, дневна с кухненски бокс, баня с WC, мокро, антре, тераса. гр. София, Идеален център!  Сграда, 2023 г.  ТОП ТОП ТОП локация!   ДО метростанция, до дентална клиника, до всички комуникации и хипермаркети. Слънчево, зелено и тихо място! Обади се сега и цитирай този код 578363","575beaf54a12f0a680644824b845241e39b5adeace99fb482237939d7bdfde27",301883,EUR,96,3144.61,Център,2023-11-12 20:10:25.000,""
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161122740474673,град София,Център,"2-СТАЕН","ОТЛИЧЕН, НЕПРЕХОДЕН, ФУНКЦИОНАЛЕН ап, на ТОП място в широк център- ул.Панагюрище, на пешеходно разстояние от метростанция, множество спирки на градския транспорт, училище, детска градина, в спокоен и уреден район с много зеленина и магазини, на 10 мин. от Софийската опера. При желание подземно Паркомясто - 12 000 евро, надземно- 10 000 евро. Ап. е много подходяш, както за инвестиция, така и за живеене. Тухла- 2021 г. Асансьор.ЗП: 62.6 кв.м, плюс мазе- 5.26 кв.м.,ид.ч.-11.75кв.м. Сградата е на акт 15, усилено се работи. Акт 16- предстои. Етаж- 1 от 5. РАЗПРЕДЕЛЕНИЕ: просторен хол с кухненски бокс,  самостоятелна стая, баня с тоалетна, коридор. ОТОПЛЕНИЕ: ел.ток. ПОДОВИ НАСТИЛКИ: на шпакловка и замазка, висококачествена PVC дограма. ИЗЛОЖЕНИЕ: С/И. ЗА ПОВЕЧЕ ПОДРОБНОСТИ И ОГЛЕДИ: 0893 410 397, оферта 10466.ж.","1301013af87245c730b2b109189cdba81590f5762c4f47b5a88bb68126988495",139900,EUR,93,1504.30,ул. Георги С. Раковски,2023-11-12 20:08:39.000,"Софийската опера, ул. Панагюрище"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168734384321878,град София,Център,"3-СТАЕН","Апартаментът е изцяло южен и има прекрасна панорама към Парка 'Заимов' и планината Витоша. Намира се непосредствено до Парка Заимов, на малка улица, в нова сграда с акт 16 от 2009 г. Чистата застроена площ на жилището е 61,70 кв.м. Състои се от три светли помещения: кухненски бокс с трапезария и тераса, светъл хол с тераса, самостоятелна спалня. Апартаментът е след основен ремонт: подновена е ВиК инсталацията, нов фаянс и теракота в банята и нова санитария, изцяло боядисано, в спалнята теракотата е нова. Настилката навсякъде е теракота, дограмата е PVC. Сградата е с външна топлоизолация, има асансьор и добре поддържан вход. Наблизо има спирка на метрото, на трамваите и автобусите. Мястото е много тихо, но и много комуникативно. Малко са жилищата в София, които имат такава панорама, която няма как да бъде засенчена. Непосредствено е и театър 'София', театър 'Сфумато' и театър 'Зад канала'. За контакти: 0879478052, 0887527877 - Марияна Попова","8210f82544e2678f4133409a339ad688f1d68ce0b3c3abc2b312ce3d473642d6",198000,EUR,77,2571.43,бул. Янко Сакъзов,2023-11-12 20:10:17.000,"метрото, театър ' Сфумато ', театър ' Зад канала ', Парка ' Заимов ', театър ' София ', Парка Заимов"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169762951362554,град София,Център,"3-СТАЕН","Тристаен апартамент на ул. Бузлуджа до НДК. Жилището се намира на трети надпартерен етаж, разполага с два входа и се състои от Г-образен коридор, голям хол с вестибюл, две спални, слугинско помещение което може да се обособи като килер или дрешник, отделна кухня, две санитарни помещения и два балкона. Намира се на ул. Бузлуджа, в близост до бул. Витоша и НДК. Тухлена сграда от 50-те години с отлично поддържани общи части. Ремонтиран покрив! Отлична локация, големи и просторни помещения. Височина на таваните - 2,90 м. Прилежащи мазе и таван. Обади се сега и цитирай този код 563371",af994aba3cdae9b7b10c565d7f8911a5e1be13188686249e0349041f7f3bd048,310000,EUR,115,2695.65,Център,2023-11-12 20:13:01.000,"бул. ВитошаДК, ул. Бузлуджа, НДК"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164349321317152,град София,Център,"2-СТАЕН","ЕТАЖ ОТ КЪЩА  на тихо място с вътрешен двор. София център на ул. Георг Вашингтон. Етажа се състой от две стаи,кухненски бокс, баня с тоалетна, коридор и балконче. 30 кв.м., С възможност за паркиране. Година на стройтелство около 1950 г. С възжмостност за включване в построяването на нова сграда.Продава се и първият етаж от къщата. Ако желаете да организираме оглед, да получите допълнителна информация или други атрактивни предложения, може да се свържете с нас на телефон: 0897586820Хареса ли ви  имотът,  може да бъде резервиран и свален от продажба със заплащане на депозит, след  което се прекратява  провеждането на огледи с други купувачи и започва подготовка на документите за сключване на предварителен и окончателен договор. Допълнителни услуги и следпродажбено обслужване:Ние ще бъдем с вас не само по време на покупката, но и след това, осигурявайки ви допълнителни услуги по ваше желание, с цел пълноценно и безпроблемно ползване на новозакупения имот. Услугите, които можем да предложим, включват : безплатно съдействие за одобрение и получаване на най-добрия за вас  ипотечен кредит, застраховка на движимо и недвижимо имущество,почистване, строителни и ремонтни дейности, обзавеждане, юридически и счетоводни услуги и др.На разположение сме по всяко време. Виж по-малко... Виж повече","1757a2b92f5fd2d5c87eeca4dc8c7e4274f2194a333083e70a6dcfc8a072fb0e",75000,EUR,30,2500.00,Център,2023-11-12 20:08:52.000,ул. Георг Вашингтон
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169253997724960,град София,Център,"3-СТАЕН","Корона М има удоволствието да Ви представи просторен апартамент, с отлична локация в центъра на София. Жилището се намира на бул. Сливница в непосредствена близост до бул Христо Ботев, район с множество транспортни връзки, магазини и близко до идеалния център на столицата. Апартамента е за ремонт, но разпределението предполага преустройство в прекрасно тристайно жилище. Има мазе -5 кв.метра и таван - 5 кв.метра и идеални части. Сградата е стара тухла и има асансьор. Разпределение: входно антре с вграден гардероб, вестибюл отворен към просторна дневна, голяма самостоятелна спалня, кухня с балкон, самостоятелна баня и отделен санитарен възел (WC). Високите тавани дават простор и светлина в имота. За огледи и допълнителна информация - 0888 680 279 Николай Попов.Оказваме безплатно съдействие за ипотечни и потребителски кредити на преференциални цени и най-добрите условия с всички банки.","5723b39f1215d98aa57485a31859ac46eb1207f1f50ef35a1804fdc3203176da",149500,EUR,75,1993.33,Център,2023-11-12 20:10:35.000,"бул Христо Ботев, бул. Сливница"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169901678356090,град София,Център,"2-СТАЕН"," Слънчев и просторен 2 стаен апартамент с югоизточно изложение,на комуникативно и тихо мчсто в центарална градска част.Поддържани общи части,масивна тухла.Апартамента е с реална застроена площ 63 кв.м. има и мазе 6.70.Намира се на 2 етаж над магазини.Метростанция на 5 минути пешеходно разстояние.Апартамента е с високи тавани и просторни помещения.Състои се от дневна,самостоятелна кухня,спалня,санитарен възел и балкон.Жилището е поддържано,но има нужда от ремонт.Работим с всички клиенти и сериозни колеги на пазара.За огледи 0888682203",c002f72d0118ba49875ebf53a0fb7ddca2ec23335c855c1bfcd96934494f9228,149999,EUR,63,2380.94,бул. Ал. Стамболийски,2023-11-12 20:09:16.000,""
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168026558386390,град София,Център,"2-СТАЕН","БЕЗ КОМИСИОННА!ЦЕНИ НА СТРОИТЕЛ!Предлагаме на вниманието ви апартаменти в новостроящата се луксозна жилищна сграда в Центъра на София.Сградата е проектирана на осем етажа, като първи етаж е с търговско предназначение и подземен паркинг с гаражи и паркоместа.Разпределение:входно антре (3,69м2), дневна с кухненски бокс(23,25 м2), стая(14,25 м2), балкон(3,77 м2) и склад/мокро. Застроена площ 58,22кв.м.Степен на завършеност: фина шпакловка и замазка, шесткамерни дограми с трислойни стъклопакети, блиндирана входна врата. Локация:Сградата е в близост до Лъвов мост, метростанция, трамвайни, автобусни и тролейбусни спирки. Перфектно място за инвестиция и отдаване под наем.В сградата има свободни паркоместа и гаражи.Същият апартамент се предлага и на трети етаж. Строителната фирма е с дългогодишен опит и високо качество на строителството.Сградата е с модерна архитектура, функционалност и енергоефективност.За контакт: 0898 838385 инж.Л.Цолова","421ec62ab28ba69dd182fbccfc781dd3891a019f6e1e3cf87343bf0b3eb866e2",103935,EUR,69,1506.30,Център,2023-11-12 20:08:03.000,Лъвов мост Л.
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164603927450361,град София,Център,"3-СТАЕН","'Модена Естейт' продава голям тристаен апартамент, на 2 минути пеша от Света Неделя и Шератон. Жилище с два балкона, хол с трапезария/около 40 кв.м/, две спални/всяка с площ от 20+ кв.м./, кухня с прилежащия и балкон, килер, баня с тоалетна и голямо входно антре. Застроената площ на апартамента е 107 кв.м, като в тази квадратура не влиза площа на мазето, тавана и общите части от сградата. Височината на таваните е 3.40 м. Изложението е изток-запад, като имота е с много светлина и гледка. Добре поддържани общи части на сградата. За повече информация: Александър Младенов тел: 0889 630 624",d6b9c26cce06b907ebe052f2ff515c1403c00191b38fc51070d720e375e54cff,255000,EUR,130,1961.54,Център,2023-11-12 20:10:26.000,"Шератон, Света, Неделя"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168734353969832,град София,Център,"2-СТАЕН","Апартаментът е изцяло южен и има прекрасна панорама към Парка 'Заимов' и планината Витоша. Намира се непосредствено до Парка Заимов,на малка улица в нова сграда с акт 16 от 2009 г. Чистата застроена площ на жилището е 61,70 кв.м. Състои се от три светли помещения: кухненски бокс с трапезария и тераса, светъл хол с тераса, самостоятелна спалня. Апартаментът е след основен ремонт: подновена е ВиК инсталацията, нов фаянс и теракота в банята и нова санитария, изцяло боядисано, в спалнята теракотата е нова. Настилката навсякъде е теракота, дограмата е PVC. Сградата е с външна топлоизолация, има асансьор и добре поддържан вход. Наблизо има спирка на метрото, на трамваите и автобусите. Мястото е много тихо, но и много комуникативно. Малко са жилищата в София, които имат такава панорама, която няма как да бъде засенчена. Непосредствено е и театър 'София', театър 'Сфумато' и театър 'Зад канала'. За контакти: 0879478052, 0887527877 - Марияна Попова",b6e5e93a8dfc98ffc11b7780f4438106b57d3b526149546bc0ef0727a05d96c6,198000,EUR,77,2571.43,бул. Янко Сакъзов,2023-11-12 20:07:47.000,"метрото, театър ' Сфумато ', театър ' Зад канала ', Парка ' Заимов ', театър ' София ', Парка Заимов"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168975282815084,град София,Център,"3-СТАЕН","Тристаен апартамент, в момента направен на двустаен, в тухлена кооперация от 2000 г. Намира се до 18 СОУ Уилям Гладстон, бул. Хр. Ботев, бул. Тодор Александров. Има следното разпределение - просторна дневна с напълно обзаведен кухненски бокс: керамични котлони, миална, хладилник, кафе машина; в дневната - гарнитура + допълнителен диван, камина и пиано, сърраунд уредба, климатик. Отделна просторна спалня с вграден гардероб и собствена баня с вана, отделна душ кабина. Тоалетна за гости. В коридора има вграден гардероб и перално помещение с пералня и сушилня. Отопление на ТЕЦ и климатик, инсталиран СОТ, изложение юг. Апартаментът лесно може да се преустрои в първоначалния си вариант, като се изгради стена в спалнята и става класически тристаен. Луксозни общи части, малка сграда. Има предплатени 2 паркоместа на ул. Средна гора 65, което е на минути пешеходно разстояние. Цената е с включено цялото обзавеждане. Съдействаме за банков кредит! За огледи 0888556034 М. Малинова","341252e2b38beca91338f0c8f5a5a0070940bd1f247bc22feb9966f6ae3541f2",249900,EUR,88,2839.77,ул. Отец Паисий,2023-11-12 20:11:20.000,"бул. Хр. Ботев, СОУ Уилям Гладстон, бул. Тодор Александров, ул. Средна гора"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169883791369523,град София,Център,"3-СТАЕН","Предлагаме Ви за продажба апартамент на ул.'Опълченска' 28 на ъгъла с бул.'Тодор Александров'. Апартамента се намира на последен етаж, като асансьора е до предходния етаж и по документи е 65 кв.м със следното разпределение: голям коридор, хол с балкон, кухненски бокс, баня с тоалетна.Задигнат е покрива, като това е узаконено с документи от общината и тавана е направен на втори етаж с вътрешна стълба- антре, 2 стаи и малка тоалетна с мивка и душ. На втория етаж има скосявания, които се виждат на снимките.Отоплението е на климатици.Покрива е ремонтиран от двата входа и няма течове.За повече информация и огледи: 0878 40 90 28 ","3834e3b0b0ec8006b3032fcb737d6db8c97055bf04561c512a958e365cefd4fb",185000,EUR,127,1456.69,бул. Тодор Александров,2023-11-12 20:10:09.000,"бул. ' Тодор Александров ', ул. ' Опълченска '"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168908197505101,град София,Център,"3-СТАЕН","Тристаен апартамент със застроена площ от 100.32 кв.м и обща площ от 132.46 кв.м.Състои се от: входно преддверие, дневна с трапезария и кухненски бокс, две спални, баня с тоалетна, отделна тоалетна и две тераси.Изложения: Изток и Запад. Жилищната сграда е разположена в широкия Център на града. Локацията предлага, близост до  метростанция и всички удобства ползващи се в кв. Център. Новострояща се осеметажна тухлена сграда. Състои се от едно подземно ниво, отредено за паркинг с паркоместа, гаражи и мазета, партерно ниво с гаражи и седем жилищни етажа. Качествено изпълнена с най-висок клас материали, функционални разпределения на жилищата. Имоти подходящи за инвестиция и живеене. * Широк Център* До метростанция* Функционални разпределение* Качествено строителство* Атрактивна схема на заплащане Обади се сега и цитирай този код 584940",b54e9397008acf791fc98154fb018a8a564d4b39f8ae6ff6860319562f60bd0c,251674,EUR,132,1906.62,Център,2023-11-12 20:11:23.000,"*, метростанция"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169936834765919,град София,Център,"2-СТАЕН","ДИРЕКТНО ОТ СОБСТВЕНИКА, БЕЗ КОМИСИОННИ! ПАРКОМЯСТО, АСАНСЬОР, ТИШИНА, ГОТОВ ЗА ЖИВЕЕНЕ!Имотът се намира на бул. Пенчо Славейков, входът е от страната на Лайош Кошут,  спокойна и зелена улица в центъра на София, в непостредствена близост до Пирогов. Апартаментът е с чиста ползваема площ от 39 кв.м., състоящ се от всекидневна с кухенски бокс, спалня, коридор, баня с тоалетна. На последен етаж под тавански помещения, с АСАНСЬОР и гледка към НДК/Витоша, изцяло разположен  към вътрешен двор/паркинг. Има ПАРКОМЯСТО. Към жилището има мазе с площ от 4 кв.м. Лице за контакт Иван Николов 0884 372 596","25160a14bec062f38d75a32b307827d48819440f420d5595c88af12da23249b1",135000,EUR,43,3139.53,бул. Пенчо Славейков,2023-11-12 20:07:10.000,"бул. Пенчо Славейков, НДК / Витоша, Пирогов, Лайош Кошут"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169295856525468,град София,Център,"3-СТАЕН"," Титан Пропъртис представя на Вашето внимание тристаен апартамент с повече от прекрасна локация, а именно Центъра на гр. София. В близост са разположени множество търговски обекти, спирки на градски транспорт, детски градини, училища, медицински заведения, зони за отдих и спорт, както и метростанция 'Сердика', която е на 500 м. пешеходно разстояние. Апартаментът е ситуиран на 5-ти жилищен етаж и разполага с площ от 80 кв.м. разгърната по следния практичен начин: антре, дневна с трапезария и кухненски бокс, 2 спални, баня с тоалетна, тераса. Имотът разполага с мазе в размер на 4,5 кв.м. и гараж - 19 кв.м. Отопление: електричество. Изложение: юг. Жилището се продава обзаведено, с всичко необходимо за едно домакинство. За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон или да ни изпратите данните си чрез формата за запитване на сайта. Реф. номер: 47836.","40113f1264df28e01b398c4caf687bf64826442b882087b552b3786fddc12bff",225000,EUR,80,2812.50,Център,2023-11-12 20:12:01.000,метростанция ' Сердика '
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169627730512976,град София,Център,"2-СТАЕН","'Явлена - Изток' продава двустаен апартамент с правилни форми и отлично разпределение в сграда пред АКТ16. Имотътът се намира на тиха улица в централната част на столицата с удобни транспортни връзки в близост до метростанция. Висок клас строителство, без компромис към влаганите материали: термоизолация 'CAPAROL DALMATINA', с дебелина 10 см., допълнителна хидроизолация 'Penetron Admix', 7-камерна дограма 'REHAU Synego' с троен стъклопакет'К-стъкло', бяло стъкло и стъкло 'Четири сезона', луксозно завършени общи части, изпълнени от гранит, мрамор и гранитогрес, асансьор 'KONE' . Жилището е ситуирано на шести етаж и с разпределение: входно антре, просторна дневна с кухненски бокс и трапезария с излаз към тераса, спалня, санитарен възел и складово помещение. Отоплението е на газ. Има възможност за покупка на подземно паркомясто или гараж. За повече информация и детайли по обявата, моля свържете се с водещия брокер Петър Станимиров. (yavlenaCOM/133046). Виж по-малко... Виж повече",b269a636fe60cb37e42d3b003f20fdb468952598310e922bbfed1cd633df3082,214082,EUR,97,2207.03,Център,2023-11-12 20:08:32.000,""
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168019101507765,град София,Център,"2-СТАЕН","Отличен двустаен апартамент,близо до пазара Димитър Петков.Сменена дограма.Настилката на пода е гранитогрес.Стени на латекс.Разпределението е:дневна с кухненски бокс,преходна спална.Баня с тоалетна.Мазе 12м.кв.Входа се заключва.Близо до метро и спирки на градски транспорт.Без асанс.втори етаж над партер. Идеални части от земята.Осигурено паркомястоКонсултант: Ваня Кирилова 0878341333ЕППИ - 30 ГОДИНИ СДЕЛКИ С ИМОТИ!",e0696976242517fccae59a9939c7c8e888dcbb0d7f4884d55ff9a876a66ada17,129900,EUR,56,2319.64,ул. Пиротска,2023-11-12 20:07:09.000,пазара Димитър Петков
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169823191034630,град София,Център,"2-СТАЕН","Двустаен aпартамент със застроена площ 40кв.м. Състоящ се от дневна, санитарно помещение и отделна преходна спалня. Имотът е е за ремонт, с голям потенциал, както за живеене, така и за инвестиция. Статут на апартамент! Отлична локация, намира се на тиха улица в близост до бул. Васил Левски и 'Софийска математическа гимназия'. Масивна тухлена сграда от 1914 г. санирана с отлична визия и поддържани общи части. Цена! Локация! Имот с потенциал! Обади се сега и цитирай този код 598695","805cbfa40fc58e732bba991c4e7b0c81cf6f8f5886813a780d9d9f6276eb5d64",80000,EUR,40,2000.00,Център,2023-11-12 20:07:08.000,"Софийска математическа гимназия ', бул. Васил Левски, '"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164311407414650,град София,Център,"1-СТАЕН","Без комисион от купувача! Цена с включен ДДС! Ателие  1Амрита Ви представя новострояща, красива и функционална сграда, която Ви предлага модерен и комфортен начин на живот. Намира се в Центъра на София, който район се радва на класическа градска среда, съчетана с усещане за дом. Сградата е разработена според най-високите стандарти на модерното строителство, съчетавайки удобство, функционалност и отлична локация.Местоположение:Сградата е разположена в изключително комуникативен район, в близост и на пешеходно разстояние до:Парк  Свети Никола    200 м.Метростанция  Опълченска    250 м.Пазар  Димитър Петков    300 м.134 СУ  Димчо Дебелянов    200 м.Главни пътни връзки   бул. Тодор Александров и бул. ОпълченскаСградата се състои от сутерен (паркоместа, гаражни клетки и складове), партер (офис, паркоместа, гаражни клетки и складове), 8 жилищни етажа и един покривна тераса.Техническа спецификация:Топлоизолационна система от експандиран графитен полистирол EPS 10 см.Цветна силиконова мазилка.Балконски парапети   по архитектурен детайл, със стъклени пана от триплекс.Петкамерна дограма Rehau Brillant-Design с троен стъклопакет, енерджи стъклоДомофонна уредба - с окабеляване и домофонни табла.Стени и тавани завършени до гипсова шпакловка, положен грунд и латексово боядисване.Под и стъпала   гранит.Стълбищен парапет - по архитектурен детайл.Асансьорна уредба - с електрическо безредукторно задвижване, честотно управление за плавно спиране и потегляне. Луксозна кабина с автоматични врати. Осветление   осветителни тела с датчици за движение.Разрешение за ползване/Акт16 най-късно до декемвири 2023 год.За повече информация и огледи: 0886 701 064Реф.номер: 2202 Консултант по офертата: Николета Миланова, Теодор Стойчев Виж по-малко... Виж повече","5e40c7439fda4ff13e53c53c239ba9f2869e0501c5224250689b35a03b9a910f",89060,EUR,45,1979.11,Център,2023-11-12 20:06:51.000,"бул. ОпълченскаСградата, Метростанция Опълченска, Свети Никола, Парк, Пазар Димитър Петков, бул. Тодор Александров, СУ Димчо Дебелянов"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168681649097100,град София,Център,"2-СТАЕН","Пренасям Ви в Духа на Стара София!Имотът, който Ви представям, се намира в непосредствена близост до Женски пазар, който някога се е разполагал в градските покрайнини, а сега е в централните части на София. Носейки много различни имена през годините, като  Житен пазар ,  Конски пазар  или пък  Георги Кирков , той винаги остава неизменна и емблематична част от душата и сърцето на столицата, отразявайки живата история в развитието на търговските му отношения през годините.Всъщност разбираме, че пазарът е съществувал още дори преди самото Освобождение. Жилището е на трети етаж в тухлена сграда от 40-те години. В кооперацията има общо 6 апартамента, а покривът е ремонтиран през 2017 г.Състои се от:кухненски бокс,хол,спалня,баня с тоалетна.Към апартамента има мазе с площ 13,44 кв.м.Апартаменът се продава изцяло обзаведен и готов за живеене или отдаване под наем. Подходящ е както за дългосрочно отдаване, така и за краткосрочно.Заповядайте да откриете чара на този имот, който носи своята история и част от историята на София!Телефона за контакт: 0896088875Примо Консултант: Кристина Стефанова Виж по-малко... Виж повече","37d47a301f784e261a53f481535a31e87260ab97f267cac52d295e613d2b7b72",98900,EUR,48,2060.42,бул. Стефан Стамболов,2023-11-12 20:07:34.000,"Конски, Житен"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169891593274797,град София,Център,"2-СТАЕН","ДО МЕТРО! ОТЛИЧНА ИНВЕСТИЦИЯ! Аапартаментът се състои от самостоятелен хол, голяма кухня, самостоятелна спалня, баня с тоалетна и коридор. Състояние: за ремонт. ПРАЗЕН! Към апартамента има мазе - 6 кв.м. и таван - 6 кв.м., които са извън квадратурата на жилището. Реална, чиста площ - 60 кв.м, без идеални и общи части. Сградата е тухлена, монолитна, без асансьор, входа с чипдостъп. Изложение: Юг. Много топъл и икономичен апартамент. До метростанция Мария Луиза, намира се на ул. Антим I, в близост до бул. Сливница. Апартаментът е среден, южен, тих и не гледа към бул. Сливница. За ваше удобство огледите са с ключ! Работим с всички КОРЕКТНИ КОЛЕГИ! За повече информация - 0887891936","312042e7b52c10bb3469d785cad3104a53f916bb4742cf24cee4f128186a39c1",129000,EUR,65,1984.62,Център,2023-11-12 20:09:01.000,"ул. Антим I, метростанция Мария Луиза, бул. Сливница., бул. Сливница"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169409270859553,град София,Център,"2-СТАЕН","Директни продажби! Без комисионна за купувача! С удоволствие представяме новострояща се луксозна сграда, разположена в историческата част на София в близост до метростанция Лъвов мост, множество пътни артерии и на пешеходно разстояние от знакови забележителности в центъра на столицата. Сградата се строи от инвеститор с много богато портфолио от изпълнени проекти, залагащ на модерната визия и безупречно строително качество. За удобство прилагаме разпределение на жилището, като в сградата все още има избор на апартаменти. За повече информация, моля не се колебайте да ми се обадите - Неди Николова, 0888432422!",ef1d999da873d95028988c35f5e4012e3c17e8ad6fcf03278b7728692236fed3,130818,EUR,69,1895.91,Център,2023-11-12 20:07:42.000,метростанция Лъвов мост
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169875830090665,град София,Център,"3-СТАЕН","ПРОМОЦИЯ! ЮЖЕН и ПАНОРАМЕН, РЕМОНТИРАН и ОБНОВЕН ТРИСТАЕН/ ПРЕУСТРОЕН ГОЛЯМ ДВУСТАЕН АПАРТАМЕНТ на етаж СЕДМИ от осем етажна тухлена сграда от 1973 год. в сърцето на квартал ЗАХАРНА ФАБРИКА срещу ФОНДОВИ ЖИЛИЩА, до ул. БОЖАНА, бул.СЛИВНИЦА, между ул.КУКУШ и ул.БИЛЯНИНИ ИЗВОРИ, до СПИРКИ на тролеи: 6 и 7; автобуси: 82, 83, 309 и 310; 77. ЗАСТРОЕНА ПЛОЩ от 62 /ШЕСТДЕСЕТ и ДВА кв.м. по Нот.АКТ! РАЗПРЕДЕЛЕНИЕ: хол/всекидневна с обособен кухн.бокс и трапезария, преход към стая /спалня, втора самостоятелна стая /детска спалня, бивша кухня, баня с тоалетна, входно антре, тераса тип лоджия пред хола. ПОДОВИ НАСТИЛКИ: хол и две стаи на естествен, изциклен и лакиран паркет; кухн.бокс и втора самостоятелна  стая на теракота, баня с тоалетна на НОВА ЛУКС теракота и фаянс. СТЕНИ: на латекс, НОВА петкамерна дограма ТРОКАЛ с КА стъкло и газ АРГОН в двуслоен стъклопакет от 32мм., солидни интериорни НОВИ врати, блиндирана входна врата КАРТАЛ. ОБЗАВЕЖДАНЕ: хол : кухн.бокс = НОВА поръчкова кухня с два реда кухн.шкафове и вградена печка с фурна и керамичен плот. трапезария = трапезна маса с четири стола; преходна голяма стая = двойна спалня /основа, скрин тип комод, два двукрилни гардероба с надстройка към цялостна секция; баня с тоалетна : НОВ ЛУКСОЗЕН САНИТАРЕН ФАЯНС. ОТОПЛЕНИЕ: ТЕЦ, топла вода също на ТЕЦ с нова помпена станция и сменени вертикални и хоризонтални щрангове. ИЗЛОЖЕНИЕ: голям хол и голяма стая  на ЮГ и ЮГОИЗТОК, втора самостоятелна стая на ЮГОИЗТОК. Входа Е в много добро състояние, метална заключваща се входна врата с ЧИП достъп, работещ асансьор за четири човека. Широки ОЗЕЛЕНЕНИ междублокови пространства и свободно паркиране до и пред блока. Прилежащо голямо МАЗЕ от 5,10 /ПЕТ и 0,10 кв.м. РЕДУЦИРАНА ПРОДАЖНА ЦЕНА от 118 500 Е /СТО и ОСЕМНАДЕСЕТ  Х И Л Я Д И  и ПЕТСТОТИН ЕВРО, намалена от 129 хил.Е! При СЕРИОЗЕН ИНТЕРЕС Е ВЪЗМОЖЕН РАЗУМЕН КОМЕНТАР! На 500 м./ПЕТСТОТИН МЕТРА от РЕНОВИРАНИЯ и ОБНОВЕН ЗАПАДЕН ПАРК! ГОТОВ за ЖИВЕЕНЕ! КАЧЕСТВЕНО РЕМОНТИРАН! Подходящ за САМ/А, ДВОЙКА и/или СЕМЕЙСТВО до ДВЕ ДЕЦА! ПОЗВЪНЕТЕ, ОБАДЕТЕ се и ВИЖТЕ ЛИЧНО! За ПОВЕЧЕ ПОДРОБНОСТИ и ОГЛЕДИ: служ. моб.тел. 089 459 1331 Оферта 11306 Виж по-малко... Виж повече",e3fed2e15ab1e5f6cd47cb5e906a309546a5041fca9f95b064ccdf0a055fa281,118500,EUR,69,1717.39,бул. Сливница,2023-11-12 20:11:11.000,"бул. СЛИВНИЦА, ул. БОЖАНА, ул. КУКУШ, ул. БИЛЯНОРИИ"
